Date,btc,oil,ethereum,euro,gold,tether,dow,sp,nasdaq,tenyear,btc_tmr,btc_change_tmr,btc_yesterday,btc_change_yesterday,oil_yesterday,oil_change_yesterday,ethereum_yesterday,ethereum_change_yesterday,euro_yesterday,euro_change_yesterday,gold_yesterday,gold_change_yesterday,tether_yesterday,tether_change_yesterday,dow_yesterday,dow_change_yesterday,sp_yesterday,sp_change_yesterday,nasdaq_yesterday,nasdaq_change_yesterday,tenyear_yesterday,tenyear_change_yesterday,btc_tmr_yesterday,btc_tmr_change_yesterday,btc_change_tmr_yesterday,btc_change_tmr_change_yesterday
2021-06-26,32186.27734375,,1829.2392578125,,,1.0012140274047852,,,,,34649.64453125,1,31637.779296875,1,74.05000305175781,0,1813.21728515625,1,1.1930327415466309,0,1776.5999755859375,0,0.999845027923584,1,34433.83984375,0,4280.7001953125,0,14360.3896484375,0,1.5360000133514404,0,32186.27734375,1,1.0,0
2021-06-27,34649.64453125,,1978.8946533203125,,,1.000641942024231,,,,,34434.3359375,0,32186.27734375,1,,0,1829.2392578125,1,,0,,0,1.0012140274047852,0,,0,,0,,0,,0,34649.64453125,0,1.0,0
2021-06-28,34434.3359375,72.91000366210938,2079.657470703125,1.1942152976989746,1779.5999755859375,0.9999279975891113,34283.26953125,4290.60986328125,14500.509765625,1.4780000448226929,35867.77734375,1,34649.64453125,0,,0,1978.8946533203125,1,,0,,0,1.000641942024231,0,,0,,0,,0,,0,34434.3359375,1,0.0,1
2021-06-29,35867.77734375,72.9800033569336,2160.768310546875,1.1928904056549072,1762.800048828125,1.0000239610671997,34292.2890625,4291.7998046875,14528.330078125,1.4800000190734863,35040.8359375,0,34434.3359375,1,72.91000366210938,1,2079.657470703125,1,1.1942152976989746,0,1779.5999755859375,0,0.9999279975891113,1,34283.26953125,1,4290.60986328125,1,14500.509765625,1,1.4780000448226929,1,35867.77734375,0,1.0,0
2021-06-30,35040.8359375,73.47000122070312,2274.547607421875,1.1901928186416626,1770.800048828125,1.000216007232666,34502.51171875,4297.5,14503.9501953125,1.4429999589920044,33572.1171875,0,35867.77734375,0,72.9800033569336,1,2160.768310546875,1,1.1928904056549072,0,1762.800048828125,1,1.0000239610671997,1,34292.2890625,1,4291.7998046875,1,14528.330078125,0,1.4800000190734863,0,35040.8359375,0,0.0,0
2021-07-01,33572.1171875,75.2300033569336,2113.60546875,1.1856770515441895,1775.9000244140625,1.0002260208129883,34633.53125,4319.93994140625,14522.3798828125,1.4800000190734863,33897.046875,1,35040.8359375,0,73.47000122070312,1,2274.547607421875,0,1.1901928186416626,0,1770.800048828125,1,1.000216007232666,1,34502.51171875,1,4297.5,1,14503.9501953125,1,1.4429999589920044,1,33572.1171875,1,0.0,1
2021-07-02,33897.046875,75.16000366210938,2150.040283203125,1.1846235990524292,1782.5999755859375,1.0000330209732056,34786.3515625,4352.33984375,14639.330078125,1.430999994277954,34668.546875,1,33572.1171875,1,75.2300033569336,0,2113.60546875,1,1.1856770515441895,0,1775.9000244140625,1,1.0002260208129883,0,34633.53125,1,4319.93994140625,1,14522.3798828125,1,1.4800000190734863,0,33897.046875,1,1.0,0
2021-07-03,34668.546875,,2226.1142578125,,,0.9999560117721558,,,,,35287.78125,1,33897.046875,1,75.16000366210938,0,2150.040283203125,1,1.1846235990524292,0,1782.5999755859375,0,1.0000330209732056,0,34786.3515625,0,4352.33984375,0,14639.330078125,0,1.430999994277954,0,34668.546875,1,1.0,0
2021-07-04,35287.78125,,2321.72412109375,,,0.9995009899139404,,,,,33746.00390625,0,34668.546875,1,,0,2226.1142578125,1,,0,,0,0.9999560117721558,0,,0,,0,,0,,0,35287.78125,0,1.0,0
2021-07-05,33746.00390625,,2198.58251953125,1.1856207847595215,,1.0006669759750366,,,,,34235.1953125,1,35287.78125,0,,0,2321.72412109375,0,,0,,0,0.9995009899139404,1,,0,,0,,0,,0,33746.00390625,1,0.0,1
2021-07-06,34235.1953125,73.37000274658203,2324.679443359375,1.186380386352539,1793.5,1.0000900030136108,34577.37109375,4343.5400390625,14663.6396484375,1.3700000047683716,33855.328125,0,33746.00390625,1,,0,2198.58251953125,1,1.1856207847595215,1,,0,1.0006669759750366,0,,0,,0,,0,,0,34235.1953125,0,1.0,0
2021-07-07,33855.328125,72.19999694824219,2315.161865234375,1.1824523210525513,1801.5,1.000707983970642,34681.7890625,4358.1298828125,14665.0595703125,1.3209999799728394,32877.37109375,0,34235.1953125,0,73.37000274658203,0,2324.679443359375,0,1.186380386352539,0,1793.5,1,1.0000900030136108,1,34577.37109375,1,4343.5400390625,1,14663.6396484375,1,1.3700000047683716,0,33855.328125,0,0.0,0
2021-07-08,32877.37109375,72.94000244140625,2120.0263671875,1.17933988571167,1799.5999755859375,0.9998999834060669,34421.9296875,4320.81982421875,14559.7802734375,1.2879999876022339,33798.01171875,1,33855.328125,0,72.19999694824219,1,2315.161865234375,0,1.1824523210525513,0,1801.5,0,1.000707983970642,0,34681.7890625,0,4358.1298828125,0,14665.0595703125,0,1.3209999799728394,0,32877.37109375,1,0.0,1
2021-07-09,33798.01171875,74.55999755859375,2146.6923828125,1.184800386428833,1810.0,0.9996389746665955,34870.16015625,4369.5498046875,14701.919921875,1.3559999465942383,33520.51953125,0,32877.37109375,1,72.94000244140625,1,2120.0263671875,1,1.17933988571167,1,1799.5999755859375,1,0.9998999834060669,0,34421.9296875,1,4320.81982421875,1,14559.7802734375,1,1.2879999876022339,1,33798.01171875,0,1.0,0
2021-07-10,33520.51953125,,2111.403564453125,,,0.9999799728393555,,,,,34240.1875,1,33798.01171875,0,74.55999755859375,0,2146.6923828125,0,1.184800386428833,0,1810.0,0,0.9996389746665955,1,34870.16015625,0,4369.5498046875,0,14701.919921875,0,1.3559999465942383,0,33520.51953125,1,0.0,1
2021-07-11,34240.1875,,2139.664794921875,,,1.0002249479293823,,,,,33155.84765625,0,33520.51953125,1,,0,2111.403564453125,1,,0,,0,0.9999799728393555,1,,0,,0,,0,,0,34240.1875,0,1.0,0
2021-07-12,33155.84765625,74.0999984741211,2036.7210693359375,1.187295913696289,1805.5,1.000270962715149,34996.1796875,4384.6298828125,14733.240234375,1.3630000352859497,32702.025390625,0,34240.1875,0,,0,2139.664794921875,0,,0,,0,1.0002249479293823,1,,0,,0,,0,,0,33155.84765625,0,0.0,0
2021-07-13,32702.025390625,75.25,1940.083984375,1.186521053314209,1809.4000244140625,0.9998999834060669,34888.7890625,4369.2099609375,14677.650390625,1.4149999618530273,32822.34765625,1,33155.84765625,0,74.0999984741211,1,2036.7210693359375,0,1.187295913696289,0,1805.5,1,1.000270962715149,0,34996.1796875,0,4384.6298828125,0,14733.240234375,0,1.3630000352859497,1,32702.025390625,1,0.0,1
2021-07-14,32822.34765625,73.12999725341797,1994.331298828125,1.1775373220443726,1824.300048828125,1.0001349449157715,34933.23046875,4374.2998046875,14644.9501953125,1.3559999465942383,31780.73046875,0,32702.025390625,1,75.25,0,1940.083984375,1,1.186521053314209,0,1809.4000244140625,1,0.9998999834060669,1,34888.7890625,1,4369.2099609375,1,14677.650390625,0,1.4149999618530273,0,32822.34765625,0,1.0,0
2021-07-15,31780.73046875,71.6500015258789,1911.1756591796875,1.1833338737487793,1828.4000244140625,0.9999470114707947,34987.01953125,4360.02978515625,14543.1298828125,1.2970000505447388,31421.5390625,0,32822.34765625,0,73.12999725341797,0,1994.331298828125,0,1.1775373220443726,1,1824.300048828125,1,1.0001349449157715,0,34933.23046875,1,4374.2998046875,0,14644.9501953125,0,1.3559999465942383,0,31780.73046875,0,0.0,0
2021-07-16,31421.5390625,71.80999755859375,1880.3829345703125,1.1811814308166504,1814.5,1.0003730058670044,34687.8515625,4327.16015625,14427.240234375,1.2999999523162842,31533.068359375,1,31780.73046875,0,71.6500015258789,1,1911.1756591796875,0,1.1833338737487793,0,1828.4000244140625,0,0.9999470114707947,1,34987.01953125,0,4360.02978515625,0,14543.1298828125,0,1.2970000505447388,1,31421.5390625,1,0.0,1
2021-07-17,31533.068359375,,1898.8251953125,,,1.0005520582199097,,,,,31796.810546875,1,31421.5390625,1,71.80999755859375,0,1880.3829345703125,1,1.1811814308166504,0,1814.5,0,1.0003730058670044,1,34687.8515625,0,4327.16015625,0,14427.240234375,0,1.2999999523162842,0,31533.068359375,1,1.0,0
2021-07-18,31796.810546875,,1895.5521240234375,,,1.00062096118927,,,,,30817.83203125,0,31533.068359375,1,,0,1898.8251953125,0,,0,,0,1.0005520582199097,1,,0,,0,,0,,0,31796.810546875,0,1.0,0
2021-07-19,30817.83203125,66.41999816894531,1817.296630859375,1.1814005374908447,1808.699951171875,1.0000929832458496,33962.0390625,4258.490234375,14274.98046875,1.180999994277954,29807.34765625,0,31796.810546875,0,,0,1895.5521240234375,0,,0,,0,1.00062096118927,0,,0,,0,,0,,0,30817.83203125,0,0.0,0
2021-07-20,29807.34765625,67.41999816894531,1787.5107421875,1.1793843507766724,1810.9000244140625,1.000296950340271,34511.98828125,4323.06005859375,14498.8798828125,1.2089999914169312,32110.693359375,1,30817.83203125,0,66.41999816894531,1,1817.296630859375,0,1.1814005374908447,0,1808.699951171875,1,1.0000929832458496,1,33962.0390625,1,4258.490234375,1,14274.98046875,1,1.180999994277954,1,29807.34765625,1,0.0,1
2021-07-21,32110.693359375,70.30000305175781,1990.9708251953125,1.1784114837646484,1802.9000244140625,1.0002659559249878,34798.0,4358.68994140625,14631.9501953125,1.2799999713897705,32313.10546875,1,29807.34765625,1,67.41999816894531,1,1787.5107421875,1,1.1793843507766724,0,1810.9000244140625,0,1.000296950340271,0,34511.98828125,1,4323.06005859375,1,14498.8798828125,1,1.2089999914169312,1,32110.693359375,1,1.0,0
2021-07-22,32313.10546875,71.91000366210938,2025.2027587890625,1.179273009300232,1805.0,1.0002169609069824,34823.3515625,4367.47998046875,14684.599609375,1.2649999856948853,33581.55078125,1,32110.693359375,1,70.30000305175781,1,1990.9708251953125,1,1.1784114837646484,1,1802.9000244140625,1,1.0002659559249878,0,34798.0,1,4358.68994140625,1,14631.9501953125,1,1.2799999713897705,0,32313.10546875,1,1.0,0
2021-07-23,33581.55078125,72.06999969482422,2124.776611328125,1.1772738695144653,1801.4000244140625,1.0003260374069214,35061.55078125,4411.7900390625,14836.990234375,1.2860000133514404,34292.4453125,1,32313.10546875,1,71.91000366210938,1,2025.2027587890625,1,1.179273009300232,0,1805.0,0,1.0002169609069824,1,34823.3515625,1,4367.47998046875,1,14684.599609375,1,1.2649999856948853,1,33581.55078125,1,1.0,0
2021-07-24,34292.4453125,,2189.21875,,,1.0006979703903198,,,,,35350.1875,1,33581.55078125,1,72.06999969482422,0,2124.776611328125,1,1.1772738695144653,0,1801.4000244140625,0,1.0003260374069214,1,35061.55078125,0,4411.7900390625,0,14836.990234375,0,1.2860000133514404,0,34292.4453125,1,1.0,0
2021-07-25,35350.1875,,2191.373779296875,,,1.000162959098816,,,,,37337.53515625,1,34292.4453125,1,,0,2189.21875,1,,0,,0,1.0006979703903198,0,,0,,0,,0,,0,35350.1875,1,1.0,0
2021-07-26,37337.53515625,71.91000366210938,2233.36669921875,1.1773432493209839,1798.699951171875,1.0002540349960327,35144.30859375,4422.2998046875,14840.7099609375,1.2760000228881836,39406.94140625,1,35350.1875,1,,0,2191.373779296875,1,,0,,0,1.000162959098816,1,,0,,0,,0,,0,37337.53515625,1,1.0,0
2021-07-27,39406.94140625,71.6500015258789,2298.33349609375,1.1807769536972046,1799.5,1.0001319646835327,35058.51953125,4401.4599609375,14660.580078125,1.2339999675750732,39995.90625,1,37337.53515625,1,71.91000366210938,0,2233.36669921875,1,1.1773432493209839,1,1798.699951171875,1,1.0002540349960327,0,35144.30859375,0,4422.2998046875,0,14840.7099609375,0,1.2760000228881836,0,39406.94140625,1,1.0,0
2021-07-28,39995.90625,72.38999938964844,2296.54541015625,1.1823126077651978,1799.5,1.0001169443130493,34930.9296875,4400.64013671875,14762.580078125,1.2610000371932983,40008.421875,1,39406.94140625,1,71.6500015258789,1,2298.33349609375,0,1.1807769536972046,1,1799.5,0,1.0001319646835327,0,35058.51953125,0,4401.4599609375,0,14660.580078125,1,1.2339999675750732,1,39995.90625,1,1.0,0
2021-07-29,40008.421875,73.62000274658203,2380.956787109375,1.1845955848693848,1831.199951171875,1.0002779960632324,35084.53125,4419.14990234375,14778.259765625,1.2690000534057617,42235.546875,1,39995.90625,1,72.38999938964844,1,2296.54541015625,1,1.1823126077651978,1,1799.5,1,1.0001169443130493,1,34930.9296875,1,4400.64013671875,1,14762.580078125,1,1.2610000371932983,1,40008.421875,1,1.0,0
2021-07-30,42235.546875,73.94999694824219,2466.96142578125,1.1892997026443481,1812.5999755859375,1.0002830028533936,34935.46875,4395.259765625,14672.6796875,1.2389999628067017,41626.1953125,0,40008.421875,1,73.62000274658203,1,2380.956787109375,1,1.1845955848693848,1,1831.199951171875,0,1.0002779960632324,1,35084.53125,0,4419.14990234375,0,14778.259765625,0,1.2690000534057617,0,42235.546875,0,1.0,0
2021-07-31,41626.1953125,,2536.2099609375,,,1.0002720355987549,,,,,39974.89453125,0,42235.546875,0,73.94999694824219,0,2466.96142578125,1,1.1892997026443481,0,1812.5999755859375,0,1.0002830028533936,0,34935.46875,0,4395.259765625,0,14672.6796875,0,1.2389999628067017,0,41626.1953125,0,0.0,0
2021-08-01,39974.89453125,,2561.85205078125,,,1.0003410577774048,,,,,39201.9453125,0,41626.1953125,0,,0,2536.2099609375,1,,0,,0,1.0002720355987549,1,,0,,0,,0,,0,39974.89453125,0,0.0,0
2021-08-02,39201.9453125,71.26000213623047,2610.1533203125,1.186704158782959,1818.0999755859375,1.000540018081665,34838.16015625,4387.16015625,14681.0703125,1.1740000247955322,38152.98046875,0,39974.89453125,0,,0,2561.85205078125,1,,0,,0,1.0003410577774048,1,,0,,0,,0,,0,39201.9453125,0,0.0,0
2021-08-03,38152.98046875,70.55999755859375,2502.349609375,1.1874650716781616,1810.0999755859375,1.0003039836883545,35116.3984375,4423.14990234375,14761.2900390625,1.1759999990463257,39747.50390625,1,39201.9453125,0,71.26000213623047,0,2610.1533203125,0,1.186704158782959,1,1818.0999755859375,0,1.000540018081665,0,34838.16015625,1,4387.16015625,1,14681.0703125,1,1.1740000247955322,1,38152.98046875,1,0.0,1
2021-08-04,39747.50390625,68.1500015258789,2724.619873046875,1.1869436502456665,1810.5,1.0000940561294556,34792.671875,4402.66015625,14780.5302734375,1.184000015258789,40869.5546875,1,38152.98046875,1,70.55999755859375,0,2502.349609375,1,1.1874650716781616,0,1810.0999755859375,1,1.0003039836883545,0,35116.3984375,0,4423.14990234375,0,14761.2900390625,1,1.1759999990463257,1,39747.50390625,1,1.0,0
2021-08-05,40869.5546875,69.08999633789062,2827.328857421875,1.1837401390075684,1805.0999755859375,1.0000970363616943,35064.25,4429.10009765625,14895.1201171875,1.2170000076293945,42816.5,1,39747.50390625,1,68.1500015258789,1,2724.619873046875,1,1.1869436502456665,0,1810.5,0,1.0000940561294556,1,34792.671875,1,4402.66015625,1,14780.5302734375,1,1.184000015258789,1,40869.5546875,1,1.0,0
2021-08-06,42816.5,68.27999877929688,2890.941650390625,1.1835720539093018,1760.0,1.0003819465637207,35208.51171875,4436.52001953125,14835.759765625,1.2899999618530273,44555.80078125,1,40869.5546875,1,69.08999633789062,0,2827.328857421875,1,1.1837401390075684,0,1805.0999755859375,0,1.0000970363616943,1,35064.25,1,4429.10009765625,1,14895.1201171875,0,1.2170000076293945,1,42816.5,1,1.0,0
2021-08-07,44555.80078125,,3157.23876953125,,,1.0003859996795654,,,,,43798.1171875,0,42816.5,1,68.27999877929688,0,2890.941650390625,1,1.1835720539093018,0,1760.0,0,1.0003819465637207,1,35208.51171875,0,4436.52001953125,0,14835.759765625,0,1.2899999618530273,0,44555.80078125,0,1.0,0
2021-08-08,43798.1171875,,3013.732666015625,,,1.0002490282058716,,,,,46365.40234375,1,44555.80078125,0,,0,3157.23876953125,0,,0,,0,1.0003859996795654,0,,0,,0,,0,,0,43798.1171875,1,0.0,1
2021-08-09,46365.40234375,66.4800033569336,3167.856201171875,1.1749500036239624,1723.4000244140625,1.0001529455184937,35101.8515625,4432.35009765625,14860.1796875,1.3170000314712524,45585.03125,0,43798.1171875,1,,0,3013.732666015625,1,,0,,0,1.0002490282058716,0,,0,,0,,0,,0,46365.40234375,0,1.0,0
2021-08-10,45585.03125,68.29000091552734,3141.691162109375,1.17384672164917,1728.800048828125,1.0003149509429932,35264.671875,4436.75,14788.08984375,1.3420000076293945,45593.63671875,1,46365.40234375,0,66.4800033569336,1,3167.856201171875,0,1.1749500036239624,0,1723.4000244140625,1,1.0001529455184937,1,35101.8515625,1,4432.35009765625,1,14860.1796875,0,1.3170000314712524,1,45585.03125,1,0.0,1
2021-08-11,45593.63671875,69.25,3164.2451171875,1.172333002090454,1750.4000244140625,1.000535011291504,35484.96875,4442.41015625,14765.1396484375,1.3289999961853027,44428.2890625,0,45585.03125,1,68.29000091552734,1,3141.691162109375,1,1.17384672164917,0,1728.800048828125,1,1.0003149509429932,1,35264.671875,1,4436.75,1,14788.08984375,0,1.3420000076293945,0,45593.63671875,0,1.0,0
2021-08-12,44428.2890625,69.08999633789062,3043.414306640625,1.1741899251937866,1749.0,1.0005420446395874,35499.8515625,4460.830078125,14816.259765625,1.3669999837875366,47793.3203125,1,45593.63671875,0,69.25,0,3164.2451171875,0,1.172333002090454,1,1750.4000244140625,0,1.000535011291504,1,35484.96875,1,4442.41015625,1,14765.1396484375,1,1.3289999961853027,1,44428.2890625,1,0.0,1
2021-08-13,47793.3203125,68.44000244140625,3322.211669921875,1.173626184463501,1775.199951171875,1.0002599954605103,35515.37890625,4468.0,14822.900390625,1.2970000505447388,47096.9453125,0,44428.2890625,1,69.08999633789062,0,3043.414306640625,1,1.1741899251937866,0,1749.0,1,1.0005420446395874,0,35499.8515625,1,4460.830078125,1,14816.259765625,1,1.3669999837875366,0,47793.3203125,0,1.0,0
2021-08-14,47096.9453125,,3265.443359375,,,1.0005860328674316,,,,,47047.00390625,0,47793.3203125,0,68.44000244140625,0,3322.211669921875,0,1.173626184463501,0,1775.199951171875,0,1.0002599954605103,1,35515.37890625,0,4468.0,0,14822.900390625,0,1.2970000505447388,0,47096.9453125,0,0.0,0
2021-08-15,47047.00390625,,3310.504150390625,,,1.000643014907837,,,,,46004.484375,0,47096.9453125,0,,0,3265.443359375,1,,0,,0,1.0005860328674316,1,,0,,0,,0,,0,47047.00390625,0,0.0,0
2021-08-16,46004.484375,67.29000091552734,3156.509521484375,1.179467797279358,1786.9000244140625,1.0004379749298096,35625.3984375,4479.7099609375,14793.759765625,1.2569999694824219,44695.359375,0,47047.00390625,0,,0,3310.504150390625,0,,0,,0,1.000643014907837,0,,0,,0,,0,,0,46004.484375,0,0.0,0
2021-08-17,44695.359375,66.58999633789062,3014.845947265625,1.177994966506958,1785.0,1.0002189874649048,35343.28125,4448.080078125,14656.1796875,1.2580000162124634,44801.1875,1,46004.484375,0,67.29000091552734,0,3156.509521484375,0,1.179467797279358,0,1786.9000244140625,0,1.0004379749298096,0,35625.3984375,0,4479.7099609375,0,14793.759765625,0,1.2569999694824219,1,44695.359375,1,0.0,1
2021-08-18,44801.1875,65.45999908447266,3020.08984375,1.1709738969802856,1781.5999755859375,1.000473976135254,34960.69140625,4400.27001953125,14525.91015625,1.2730000019073486,46717.578125,1,44695.359375,1,66.58999633789062,0,3014.845947265625,1,1.177994966506958,0,1785.0,0,1.0002189874649048,1,35343.28125,0,4448.080078125,0,14656.1796875,0,1.2580000162124634,1,44801.1875,1,1.0,0
2021-08-19,46717.578125,63.689998626708984,3182.7021484375,1.1703298091888428,1780.199951171875,0.9996849894523621,34894.12109375,4405.7998046875,14541.7900390625,1.2419999837875366,49339.17578125,1,44801.1875,1,65.45999908447266,0,3020.08984375,1,1.1709738969802856,0,1781.5999755859375,0,1.000473976135254,0,34960.69140625,0,4400.27001953125,1,14525.91015625,1,1.2730000019073486,0,46717.578125,1,1.0,0
2021-08-20,49339.17578125,62.31999969482422,3286.935302734375,1.1676595211029053,1781.0,1.0006680488586426,35120.078125,4441.669921875,14714.66015625,1.2599999904632568,48905.4921875,0,46717.578125,1,63.689998626708984,0,3182.7021484375,1,1.1703298091888428,0,1780.199951171875,1,0.9996849894523621,1,34894.12109375,1,4405.7998046875,1,14541.7900390625,1,1.2419999837875366,1,49339.17578125,0,1.0,0
2021-08-21,48905.4921875,,3226.083984375,,,1.0007100105285645,,,,,49321.65234375,1,49339.17578125,0,62.31999969482422,0,3286.935302734375,0,1.1676595211029053,0,1781.0,0,1.0006680488586426,1,35120.078125,0,4441.669921875,0,14714.66015625,0,1.2599999904632568,0,48905.4921875,1,0.0,1
2021-08-22,49321.65234375,,3242.115478515625,,,1.0008790493011475,,,,,49546.1484375,1,48905.4921875,1,,0,3226.083984375,1,,0,,0,1.0007100105285645,1,,0,,0,,0,,0,49321.65234375,1,1.0,0
2021-08-23,49546.1484375,65.63999938964844,3319.25732421875,1.1697548627853394,1803.199951171875,1.0008009672164917,35335.7109375,4479.52978515625,14942.650390625,1.2549999952316284,47706.1171875,0,49321.65234375,1,,0,3242.115478515625,1,,0,,0,1.0008790493011475,0,,0,,0,,0,,0,49546.1484375,0,1.0,0
2021-08-24,47706.1171875,67.54000091552734,3172.456298828125,1.1744533777236938,1805.5999755859375,1.000262975692749,35366.26171875,4486.22998046875,15019.7998046875,1.2899999618530273,48960.7890625,1,49546.1484375,0,65.63999938964844,1,3319.25732421875,0,1.1697548627853394,1,1803.199951171875,1,1.0008009672164917,0,35335.7109375,1,4479.52978515625,1,14942.650390625,1,1.2549999952316284,1,47706.1171875,1,0.0,1
2021-08-25,48960.7890625,68.36000061035156,3224.915283203125,1.175309181213379,1788.199951171875,1.000359058380127,35405.5,4496.18994140625,15041.8603515625,1.3420000076293945,46942.21875,0,47706.1171875,1,67.54000091552734,1,3172.456298828125,1,1.1744533777236938,1,1805.5999755859375,0,1.000262975692749,1,35366.26171875,1,4486.22998046875,1,15019.7998046875,1,1.2899999618530273,1,48960.7890625,0,1.0,0
2021-08-26,46942.21875,67.41999816894531,3100.325439453125,1.1774401664733887,1792.199951171875,1.0004299879074097,35213.12109375,4470.0,14945.8095703125,1.3420000076293945,49058.66796875,1,48960.7890625,0,68.36000061035156,0,3224.915283203125,0,1.175309181213379,1,1788.199951171875,1,1.000359058380127,1,35405.5,0,4496.18994140625,0,15041.8603515625,0,1.3420000076293945,0,46942.21875,1,0.0,1
2021-08-27,49058.66796875,68.73999786376953,3270.600830078125,1.1756407022476196,1816.5999755859375,1.0003550052642822,35455.80078125,4509.3701171875,15129.5,1.312000036239624,48902.40234375,0,46942.21875,1,67.41999816894531,1,3100.325439453125,1,1.1774401664733887,0,1792.199951171875,1,1.0004299879074097,0,35213.12109375,1,4470.0,1,14945.8095703125,1,1.3420000076293945,0,49058.66796875,0,1.0,0
2021-08-28,48902.40234375,,3244.4033203125,,,1.000627040863037,,,,,48829.83203125,0,49058.66796875,0,68.73999786376953,0,3270.600830078125,0,1.1756407022476196,0,1816.5999755859375,0,1.0003550052642822,1,35455.80078125,0,4509.3701171875,0,15129.5,0,1.312000036239624,0,48902.40234375,0,0.0,0
2021-08-29,48829.83203125,,3227.002685546875,,,1.0012249946594238,,,,,47054.984375,0,48902.40234375,0,,0,3244.4033203125,0,,0,,0,1.000627040863037,1,,0,,0,,0,,0,48829.83203125,0,0.0,0
2021-08-30,47054.984375,69.20999908447266,3224.374267578125,1.1799006462097168,1809.0,1.0005079507827759,35399.83984375,4528.7900390625,15265.8896484375,1.284999966621399,47166.6875,1,48829.83203125,0,,0,3227.002685546875,0,,0,,0,1.0012249946594238,0,,0,,0,,0,,0,47054.984375,1,0.0,1
2021-08-31,47166.6875,68.5,3433.732666015625,1.1796904802322388,1815.0,1.0005290508270264,35360.73046875,4522.68017578125,15259.240234375,1.3040000200271606,48847.02734375,1,47054.984375,1,69.20999908447266,0,3224.374267578125,1,1.1799006462097168,0,1809.0,1,1.0005079507827759,1,35399.83984375,0,4528.7900390625,0,15265.8896484375,0,1.284999966621399,1,47166.6875,1,1.0,0
2021-09-01,48847.02734375,68.58999633789062,3834.828125,1.1810280084609985,1813.0999755859375,1.0003210306167603,35312.53125,4524.08984375,15309.3798828125,1.3020000457763672,49327.72265625,1,47166.6875,1,68.5,1,3433.732666015625,1,1.1796904802322388,1,1815.0,0,1.0005290508270264,0,35360.73046875,0,4522.68017578125,1,15259.240234375,1,1.3040000200271606,0,48847.02734375,1,1.0,0
2021-09-02,49327.72265625,69.98999786376953,3790.989990234375,1.1840906143188477,1808.699951171875,1.0002809762954712,35443.8203125,4536.9501953125,15331.1796875,1.2940000295639038,50025.375,1,48847.02734375,1,68.58999633789062,1,3834.828125,0,1.1810280084609985,1,1813.0999755859375,0,1.0003210306167603,0,35312.53125,1,4524.08984375,1,15309.3798828125,1,1.3020000457763672,0,49327.72265625,1,1.0,0
2021-09-03,50025.375,69.29000091552734,3940.61474609375,1.1876484155654907,1830.9000244140625,1.0002199411392212,35369.08984375,4535.43017578125,15363.51953125,1.3220000267028809,49944.625,0,49327.72265625,1,69.98999786376953,0,3790.989990234375,1,1.1840906143188477,1,1808.699951171875,1,1.0002809762954712,0,35443.8203125,0,4536.9501953125,0,15331.1796875,1,1.2940000295639038,1,50025.375,0,1.0,0
2021-09-04,49944.625,,3887.828369140625,,,1.000383973121643,,,,,51753.41015625,1,50025.375,0,69.29000091552734,0,3940.61474609375,0,1.1876484155654907,0,1830.9000244140625,0,1.0002199411392212,1,35369.08984375,0,4535.43017578125,0,15363.51953125,0,1.3220000267028809,0,49944.625,1,0.0,1
2021-09-05,51753.41015625,,3952.133544921875,,,1.0002609491348267,,,,,52633.53515625,1,49944.625,1,,0,3887.828369140625,1,,0,,0,1.000383973121643,0,,0,,0,,0,,0,51753.41015625,1,1.0,0
2021-09-06,52633.53515625,,3928.37939453125,1.1885942220687866,,0.9998720288276672,,,,,46811.12890625,0,51753.41015625,1,,0,3952.133544921875,0,,0,,0,1.0002609491348267,0,,0,,0,,0,,0,52633.53515625,0,1.0,0
2021-09-07,46811.12890625,68.3499984741211,3426.394287109375,1.1875073909759521,1795.9000244140625,1.000493049621582,35100.0,4520.02978515625,15374.330078125,1.3700000047683716,46091.390625,0,52633.53515625,0,,0,3928.37939453125,0,1.1885942220687866,0,,0,0.9998720288276672,1,,0,,0,,0,,0,46811.12890625,0,0.0,0
2021-09-08,46091.390625,69.30000305175781,3497.315185546875,1.184356927871704,1790.699951171875,1.0002399682998657,35031.0703125,4514.06982421875,15286.6396484375,1.3339999914169312,46391.421875,1,46811.12890625,0,68.3499984741211,1,3426.394287109375,1,1.1875073909759521,0,1795.9000244140625,0,1.000493049621582,0,35100.0,0,4520.02978515625,0,15374.330078125,0,1.3700000047683716,0,46091.390625,1,0.0,1
2021-09-09,46391.421875,68.13999938964844,3427.340087890625,1.1819101572036743,1797.4000244140625,1.0001460313796997,34879.37890625,4493.27978515625,15248.25,1.2990000247955322,44883.91015625,0,46091.390625,1,69.30000305175781,0,3497.315185546875,0,1.184356927871704,0,1790.699951171875,1,1.0002399682998657,0,35031.0703125,0,4514.06982421875,0,15286.6396484375,0,1.3339999914169312,0,46391.421875,0,1.0,0
2021-09-10,44883.91015625,69.72000122070312,3211.505859375,1.1825922727584839,1789.5999755859375,1.0003199577331543,34607.71875,4458.580078125,15115.490234375,1.340999960899353,45201.45703125,1,46391.421875,0,68.13999938964844,1,3427.340087890625,0,1.1819101572036743,1,1797.4000244140625,0,1.0001460313796997,1,34879.37890625,0,4493.27978515625,0,15248.25,0,1.2990000247955322,1,44883.91015625,1,0.0,1
